 coin,Network,Address,Exchange Name,Label,Source
ETH,ETH,0xd89350284c7732163765b23338f2ff27449e0bf5,KuCoin,,https://www.kucoin.com/blog/transparency-and-trust-a-detailed-list-of-kucoin-s-wallets
ETH,ETH,0xb8e6d31e7b212b2b7250ee9c26c56cebbfbe6b23,KuCoin,,https://www.kucoin.com/blog/transparency-and-trust-a-detailed-list-of-kucoin-s-wallets
ETH,ETH,0xd6216fc19db775df9774a6e33526131da7d19a2c,KuCoin,,https://www.kucoin.com/blog/transparency-and-trust-a-detailed-list-of-kucoin-s-wallets
USDT,ETH,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin,,https://www.kucoin.com/blog/transparency-and-trust-a-detailed-list-of-kucoin-s-wallets
USDT,ETH,0x88bd4d3e2997371bceefe8d9386c6b5b4de60346,KuCoin,,https://www.kucoin.com/blog/transparency-and-trust-a-detailed-list-of-kucoin-s-wallets
USDT,ETH,0xd6216fc19db775df9774a6e33526131da7d19a2c,KuCoin,,https://www.kucoin.com/blog/transparency-and-trust-a-detailed-list-of-kucoin-s-wallets
,ETH,0xF51710015536957A01f32558402902A2D9c35d82,GEMINI,,https://www.gemini.com/trust-center
,ETH,0xd24400ae8BfEBb18cA49Be86258a3C749cf46853,GEMINI,,https://www.gemini.com/trust-center
,ETH,0x07Ee55aA48Bb72DcC6E9D78256648910De513eca,GEMINI,,https://www.gemini.com/trust-center
,ETH,0xAFCD96e580138CFa2332C632E66308eACD45C5dA,GEMINI,,https://www.gemini.com/trust-center
,ETH,0x61EDCDf5bb737ADffE5043706e7C5bb1f1a56eEA,GEMINI,,https://www.gemini.com/trust-center
,ETH,0xBbA84019AEaAa8B736e1D9c7c1c6074Fd47d75DB,BingX,,https://bingx.com/en/balance-reserve
,ETH,0xBd19C1aF254953188ED78Ee35904B6D26B18e5EE,BingX,,https://bingx.com/en/balance-reserve
,ETH,0x434742703055bd20F42142D9d70b0735A5eB1b14,BingX,,https://bingx.com/en/balance-reserve
,ETH,0xC3dcd744db3f114f0edF03682b807b78A227Bf74,BingX,,https://bingx.com/en/balance-reserve
,ETH,0x0b07f64ABc342B68AEc57c0936E4B6fD4452967E,BingX,,https://bingx.com/en/balance-reserve
,ETH,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,Bitfinex,,https://github.com/bitfinexcom/pub/blob/main/wallets.txt
,ETH,0x742d35Cc6634C0532925a3b844Bc454e4438f44e,Bitfinex,,https://github.com/bitfinexcom/pub/blob/main/wallets.txt
,ETH,0xC61b9BB3A7a0767E3179713f3A5c7a9aeDCE193C,Bitfinex,,https://github.com/bitfinexcom/pub/blob/main/wallets.txt
,ETH,0x876EabF441B2EE5B5b0554Fd502a8E0600950cFa,Bitfinex,,https://github.com/bitfinexcom/pub/blob/main/wallets.txt
,ETH,0x618F37D7ff7B140E604172466CD42D1Ec35E0544,Bitfinex,,https://github.com/bitfinexcom/pub/blob/main/wallets.txt
,ETH,0x88037f361891A0B5De3C0C30632fBcA7DB2D341F,Bitfinex,,https://github.com/bitfinexcom/pub/blob/main/wallets.txt
,ETH,0xed9eef56e64a8e779cfae9ddedb25d11ba2b2425,Bitfinex,,https://github.com/bitfinexcom/pub/blob/main/wallets.txt
,ETH,0x9ac376f749fff5b70d893f63b70ffa9e2f5012f7,Bitfinex,,https://github.com/bitfinexcom/pub/blob/main/wallets.txt
,ETH,0xdd3c4d1e564384414af671d6d334521c79266bfd,Bitfinex,,https://github.com/bitfinexcom/pub/blob/main/wallets.txt
,ETH,0x77134cbC06cB00b66F4c7e623D5fdBF6777635EC,Bitfinex,,https://github.com/bitfinexcom/pub/blob/main/wallets.txt
,ETH,0x326031E680419FB020A5361fF56384e166b5aa85,Bitfinex,,https://github.com/bitfinexcom/pub/blob/main/wallets.txt
,ETH,0x85dafb8136644f0a1028888290e88d19e3dc8feb,Bitfinex,,https://github.com/bitfinexcom/pub/blob/main/wallets.txt
,ETH,0x91d9592c91b05d9dc6c2dcd083f19f843d0dd8f3,Bitfinex,,https://github.com/bitfinexcom/pub/blob/main/wallets.txt
,ETH,0x5B8a2A78adCB8Df2Cb309E79cB90600A743A60a8,Bitfinex,,https://github.com/bitfinexcom/pub/blob/main/wallets.txt
,ETH,0x611F32E5d7F6640ecAf3e66759318aBB9CbEce64,CoinW,,https://coinw.zendesk.com/hc/en-us/articles/19627969446937-Coinw-s-Proof-Of-Reserves-PoR-1
,ETH,0x2982bB64bcd07Ac3315C32Cb2BB7e5E8a2De7d67 ,BitMart,,https://bitmart.zendesk.com/hc/en-us/articles/18473693031451--Updated-Enhancing-Transparency-and-Trust-at-BitMart?utm_source=chatgpt.com
,ETH,0x566A00EE7b48b39eaFc6de905dAD87cc83AfA4D2 ,BitMart,,https://bitmart.zendesk.com/hc/en-us/articles/18473693031451--Updated-Enhancing-Transparency-and-Trust-at-BitMart?utm_source=chatgpt.com
,ETH,0x7563758243A262E96880F178aeE7817DcF47Ab0f,BitMart,,https://bitmart.zendesk.com/hc/en-us/articles/18473693031451--Updated-Enhancing-Transparency-and-Trust-at-BitMart?utm_source=chatgpt.com
,ETH,0xCAF80cfacBEF94d37De091093822f2a862adc47F,Toobit,,https://support.toobit.com/hc/en-us/articles/35739879881881
,ETH,0x062448f804191128d71fc72e10a1d13bd7308e7e,Deribit,,https://insights.deribit.com/exchange-updates/proof-of-reserves-deribit/
,ETH,0x2eeD6a08Fb89a5CD111efA33f8DcA46CfbEB370f,Deribit,,https://insights.deribit.com/exchange-updates/proof-of-reserves-deribit/
,ETH,0x58F56615180A8eeA4c462235D9e215F72484B4A3,Deribit,,https://insights.deribit.com/exchange-updates/proof-of-reserves-deribit/
,ETH,0x5f397B62502e255f68382791947D54C4B2d37F09,Deribit,,https://insights.deribit.com/exchange-updates/proof-of-reserves-deribit/
,ETH,0x63F41034871535ceE49996Cc47719891Fe03dff9,Deribit,,https://insights.deribit.com/exchange-updates/proof-of-reserves-deribit/
,ETH,0x6B378bE3c9642ccF25b1A27faCb8ace24aC34A12,Deribit,,https://insights.deribit.com/exchange-updates/proof-of-reserves-deribit/
,ETH,0x77021d475E36b3ab1921a0e3A8380f069d3263de,Deribit,,https://insights.deribit.com/exchange-updates/proof-of-reserves-deribit/
,ETH,0x904cC2B2694FFa78F04708D6F7dE205108213126,Deribit,,https://insights.deribit.com/exchange-updates/proof-of-reserves-deribit/
,ETH,0xA0F6121319a34f24653fB82aDdC8dD268Af5b9e1,Deribit,,https://insights.deribit.com/exchange-updates/proof-of-reserves-deribit/
,ETH,0xA7e15eF7C01B58eBe5eF74Aa73625Ae4b11FE754,Deribit,,https://insights.deribit.com/exchange-updates/proof-of-reserves-deribit/
,ETH,0xcfee6efec3471874022e205f4894733c42cbbf64,Deribit,,https://insights.deribit.com/exchange-updates/proof-of-reserves-deribit/
,ETH,0x1baE874af9f81B8F93315b27F080260Da4702D3a,Deribit,,https://insights.deribit.com/exchange-updates/proof-of-reserves-deribit/
,ETH,0x2563328d58AC7eE9e930E89C29Ce96046a291207,Deribit,,https://insights.deribit.com/exchange-updates/proof-of-reserves-deribit/
,ETH,0x866c9a77d8Ab71d2874703e80cb7aD809b301e8e,Deribit,,https://insights.deribit.com/exchange-updates/proof-of-reserves-deribit/
,ETH,0xCf2027AAB22980820F0767d9f214CDBD2AA2428D,Deribit,,https://insights.deribit.com/exchange-updates/proof-of-reserves-deribit/
,ETH,0xACd41f0dA1A84f5543c84a33864e025cE30C099D,Deribit,,https://insights.deribit.com/exchange-updates/proof-of-reserves-deribit/
,ETH,0xc7125DA07a7110049eCC68F43BF10DE4d45CA84e,Deribit,,https://insights.deribit.com/exchange-updates/proof-of-reserves-deribit/
,ETH,0x1b995f9d96951f4a04c30d2e114819949e971bc8,Deribit,,https://insights.deribit.com/exchange-updates/proof-of-reserves-deribit/
,ETH,0x245772AF12d1C31e2b7d6EA810a91C1F3Db4EB94,Deribit,,https://insights.deribit.com/exchange-updates/proof-of-reserves-deribit/
,ETH,0xf81b45b1663b7ea8716c74796d99bbe4ea26f488,Ourbit,,https://www.ourbit.com/de-DE/assets/reserve-proof
,ETH,0x18D080B89570e4B996EB17fA1F0206F0CE35d604,Ourbit,,https://www.ourbit.com/de-DE/assets/reserve-proof
,ETH,0x063f599d46BA2bAFfE0448504450722456543859,XT.COM,,https://xtsupport.zendesk.com/hc/en-us/articles/27400354423961-XT-COM-Announcement-on-Reserves-Disclosure
,ETH,0x033f74f97796d4E521506491954C71fFA75DadF4,XT.COM,,https://xtsupport.zendesk.com/hc/en-us/articles/27400354423961-XT-COM-Announcement-on-Reserves-Disclosure
,ETH,0x20ecc5d5522575ac858928ba4a15e5d4affb97e0,XT.COM,,https://xtsupport.zendesk.com/hc/en-us/articles/27400354423961-XT-COM-Announcement-on-Reserves-Disclosure
,ETH,0x76B0aB5067B3be922ef4698390Ca8bd5812A5080,Bitunix,,https://support.bitunix.com/hc/en-us/articles/36928276763289-Bitunix-Launching-Proof-of-Reserve-to-Improve-Transparency
,ETH,0xB8001C3eC9AA1985f6c747E25c28324E4A361ec1,Cobo,Custody 1,https://etherscan.io/address/0xb8001c3ec9aa1985f6c747e25c28324e4a361ec1
,ETH,0x20145c5e27408b5c1cf2239d0115ee3bbc27cbd7,CoinEx,,https://www.coinex.com/en/reserve-proof
,ETH,0xf335788b2251dec93332310d96d15500cdc4c34b,CoinEx,,https://www.coinex.com/en/reserve-proof
,ETH,0xd4d2960e1e58a597723ae021cc811193f79153b1,CoinEx,,https://www.coinex.com/en/reserve-proof
,ETH,0xbca34ed5875079cc561840f3409a790769821dbc,CoinEx,,https://www.coinex.com/en/reserve-proof
,ETH,0x38f6d5fb32f970fe60924b282704899411126336,CoinEx,,https://www.coinex.com/en/reserve-proof
,ETH,0x20145c5e27408b5c1cf2239d0115ee3bbc27cbd7,CoinEx,,https://www.coinex.com/en/reserve-proof
,ETH,0xf335788b2251dec93332310d96d15500cdc4c34b,CoinEx,,https://www.coinex.com/en/reserve-proof
,ETH,0xd4d2960e1e58a597723ae021cc811193f79153b1,CoinEx,,https://www.coinex.com/en/reserve-proof
,ETH,0xbca34ed5875079cc561840f3409a790769821dbc,CoinEx,,https://www.coinex.com/en/reserve-proof
,ETH,0x38f6d5fb32f970fe60924b282704899411126336,CoinEx,,https://www.coinex.com/en/reserve-proof
,ETH,0x20145c5e27408b5c1cf2239d0115ee3bbc27cbd7,CoinEx,,https://www.coinex.com/en/reserve-proof
,ETH,0xf335788b2251dec93332310d96d15500cdc4c34b,CoinEx,,https://www.coinex.com/en/reserve-proof
,ETH,0xd4d2960e1e58a597723ae021cc811193f79153b1,CoinEx,,https://www.coinex.com/en/reserve-proof
,ETH,0xbca34ed5875079cc561840f3409a790769821dbc,CoinEx,,https://www.coinex.com/en/reserve-proof
,ETH,0x38f6d5fb32f970fe60924b282704899411126336,CoinEx,,https://www.coinex.com/en/reserve-proof
,ETH,0x20145c5e27408b5c1cf2239d0115ee3bbc27cbd7,CoinEx,,https://www.coinex.com/en/reserve-proof
,ETH,0xf335788b2251dec93332310d96d15500cdc4c34b,CoinEx,,https://www.coinex.com/en/reserve-proof
,ETH,0xd4d2960e1e58a597723ae021cc811193f79153b1,CoinEx,,https://www.coinex.com/en/reserve-proof
,ETH,0xbca34ed5875079cc561840f3409a790769821dbc,CoinEx,,https://www.coinex.com/en/reserve-proof
,ETH,0x38f6d5fb32f970fe60924b282704899411126336,CoinEx,,https://www.coinex.com/en/reserve-proof
,ETH,0x91Dca37856240E5e1906222ec79278b16420Dc92,Indodax,,https://blog.indodax.com/en_US/indodax-proof-of-reserve/
,ETH,0x51836A753E344257B361519E948ffCAF5fb8d521,Indodax,,https://blog.indodax.com/en_US/indodax-proof-of-reserve/
,ETH,0x3C02290922a3618A4646E3BbCa65853eA45FE7C6,Indodax,,https://blog.indodax.com/en_US/indodax-proof-of-reserve/
,ETH,0x7b8ffA4fE43d1B476cFf9D0787FC0019Ca54e421,Indodax,,https://blog.indodax.com/en_US/indodax-proof-of-reserve/
,ETH,0xfa9f7a1cbfbcb688729c522b4f0905ccf4d26d25,LBANK,,https://www.lbank.com/de/support/articles/28888884928921
ETH,ETH,0xaefac73a5109c17f5c8ce3fefa58df605561fdcb,OrangeX,,https://www.orangex.com/proof-of-reserves
ETH,ETH,0xfe2967c2957dc00d46563b01591c9a5c8db08394,OrangeX,,https://www.orangex.com/proof-of-reserves
USDC,ETH,0xaefac73a5109c17f5c8ce3fefa58df605561fdcb,OrangeX,,https://www.orangex.com/proof-of-reserves
USDT,ETH,0xfe2967c2957dc00d46563b01591c9a5c8db08394,OrangeX,,https://www.orangex.com/proof-of-reserves
